pair_id,transition_id,source_human_label,target_human_label,arm,semantic_mode,steps,step_size,rho,semantic_temperature,target_logit_weight,source_logit_weight,proxy_hits,proxy_denominator,tasr_hits,tasr_denominator,tasr_percent,asr_hits,asr_percent,semantic_gap_clean,semantic_gap_adversarial,semantic_gap_gain,effective_lambda,elapsed_seconds
P16,T07,7,10,pull_push_rho100_balanced,prototype,50,0.00392156862745098,1.0,0.1,1.0,1.0,8,8,1,8,12.5,2,25.0,-0.23893441259860992,0.5907292366027832,0.8296636343002319,26.547080993652344,116.03077349299565
P16,T07,7,10,pull_push_small_steps,prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,2,8,25.0,4,50.0,-0.23893441259860992,0.6060657501220703,0.845000147819519,6.647107124328613,222.7381281859998
P16,T08,8,1,multiclass_small_steps,multiclass_prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,2,8,25.0,3,37.5,-0.15690764784812927,0.39362654089927673,0.550534188747406,29.319076538085938,230.6846007030108
P16,T08,8,1,multiclass_standard,multiclass_prototype,50,0.00392156862745098,0.25,0.1,1.0,1.0,8,8,2,8,25.0,3,37.5,-0.15690764784812927,0.3822701573371887,0.5391777753829956,29.34519386291504,123.57291560099111
P16,T08,8,1,p16_rho075_balanced,prototype,50,0.00392156862745098,0.75,0.1,1.0,1.0,8,8,2,8,25.0,3,37.5,-0.15577749907970428,0.5491663813591003,0.7049438953399658,52.318817138671875,115.85332676398684
P16,T08,8,1,p16_rho100_push075,prototype,50,0.00392156862745098,1.0,0.1,1.0,0.75,8,8,4,8,50.0,4,50.0,-0.15577749907970428,0.524027943611145,0.6798054575920105,169.10340881347656,115.58661807898898
P16,T08,8,1,p16_rho125_balanced,prototype,50,0.00392156862745098,1.25,0.1,1.0,1.0,8,8,3,8,37.5,3,37.5,-0.15577749907970428,0.5522930026054382,0.7080705165863037,87.55299377441406,115.75315863901051
P16,T08,8,1,pull_push_rho010_balanced,prototype,50,0.00392156862745098,0.1,0.1,1.0,1.0,8,8,3,8,37.5,4,50.0,-0.15577749907970428,0.5282764434814453,0.6840539574623108,7.016202449798584,115.70301471199491
P16,T08,8,1,pull_push_rho025_push050,prototype,50,0.00392156862745098,0.25,0.1,1.0,0.5,8,8,3,8,37.5,4,50.0,-0.15577749907970428,0.4362742304801941,0.5920517444610596,235.06842041015625,115.80001908098347
P16,T08,8,1,pull_push_rho025_push200,prototype,50,0.00392156862745098,0.25,0.1,1.0,2.0,8,8,1,8,12.5,3,37.5,-0.15577749907970428,0.3960254192352295,0.551802933216095,8.689528465270996,115.686711997987
P16,T08,8,1,pull_push_rho050_balanced,prototype,50,0.00392156862745098,0.5,0.1,1.0,1.0,8,8,3,8,37.5,4,50.0,-0.15577749907970428,0.5497616529464722,0.7055391669273376,34.97986602783203,115.75525484399986
P16,T08,8,1,pull_push_rho100_balanced,prototype,50,0.00392156862745098,1.0,0.1,1.0,1.0,8,8,3,8,37.5,4,50.0,-0.15577749907970428,0.5526062250137329,0.7083837389945984,70.2692642211914,115.59225292198244
P16,T08,8,1,pull_push_small_steps,prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,3,8,37.5,4,50.0,-0.15577749907970428,0.5673871040344238,0.7231646180152893,17.572128295898438,222.94676948999404
P16,T08,8,1,pull_push_standard,prototype,50,0.00392156862745098,0.25,0.1,1.0,1.0,8,8,3,8,37.5,3,37.5,-0.15577749907970428,0.5397371649742126,0.6955146789550781,17.466115951538086,115.78371705400059
P16,T09,9,2,multiclass_small_steps,multiclass_prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,3,8,37.5,4,50.0,-0.1631116271018982,0.424335777759552,0.5874474048614502,20.684173583984375,231.09835682899575
P16,T09,9,2,pull_push_rho100_balanced,prototype,50,0.00392156862745098,1.0,0.1,1.0,1.0,8,8,3,8,37.5,4,50.0,-0.1631115972995758,0.5441558361053467,0.7072674036026001,59.33887481689453,115.8968503390206
P16,T09,9,2,pull_push_small_steps,prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,2,8,25.0,3,37.5,-0.1631115972995758,0.5520936250686646,0.715205192565918,14.848554611206055,222.78619364299811
